epoch,iter,lr,total_loss
47,18810,0.0001,2.5362
47,18820,0.0001,2.5374
47,18830,0.0001,2.6013
47,18840,0.0001,2.3905
47,18850,0.0001,2.4995
47,18860,0.0001,2.7107
47,18870,0.0001,2.5771
47,18880,0.0001,2.5938
47,18890,0.0001,2.4622
47,18900,0.0001,2.3707
47,18910,0.0001,2.469
47,18920,0.0001,2.7695
47,18930,0.0001,2.6113
47,18940,0.0001,2.4899
47,18950,0.0001,2.6943
47,18960,0.0001,2.514
47,18970,0.0001,2.6602
47,18980,0.0001,2.5056
47,18990,0.0001,2.5201
47,19000,0.0001,2.4908
47,19010,0.0001,2.6398
47,19020,0.0001,2.5508
47,19030,0.0001,3.0225
47,19040,0.0001,2.7021
47,19050,0.0001,2.5835
47,19060,0.0001,2.5975
47,19070,0.0001,2.5076
47,19080,0.0001,2.5689
47,19090,0.0001,2.6266
47,19100,0.0001,2.6181
47,19110,0.0001,2.6223
47,19120,0.0001,2.6289
47,19130,0.0001,2.4384
47,19140,0.0001,2.5226
47,19150,0.0001,2.4714
47,19160,0.0001,2.5243
47,19170,0.0001,2.6986
47,19180,0.0001,2.4962
47,19190,0.0001,2.5246
48,19200,0.0001,2.3286
48,19210,0.0001,2.5986
48,19220,0.0001,2.6256
48,19230,0.0001,2.4177
48,19240,0.0001,2.7052
48,19250,0.0001,2.6521
48,19260,0.0001,2.5618
48,19270,0.0001,2.5512
48,19280,0.0001,2.584
48,19290,0.0001,2.4954
48,19300,0.0001,2.7054
48,19310,0.0001,2.638
48,19320,0.0001,2.3867
48,19330,0.0001,2.5505
48,19340,0.0001,2.532
48,19350,0.0001,2.4933
48,19360,0.0001,2.2786
48,19370,0.0001,2.6384
48,19380,0.0001,2.4771
48,19390,0.0001,2.3985
48,19400,0.0001,2.4641
48,19410,0.0001,2.6179
48,19420,0.0001,2.5582
48,19430,0.0001,2.5731
48,19440,0.0001,2.5212
48,19450,0.0001,2.878
48,19460,0.0001,2.4874
48,19470,0.0001,2.4517
48,19480,0.0001,2.5822
48,19490,0.0001,2.4223
48,19500,0.0001,2.6534
48,19510,0.0001,2.4049
48,19520,0.0001,2.5181
48,19530,0.0001,2.5775
48,19540,0.0001,2.5452
48,19550,0.0001,2.4243
48,19560,0.0001,2.4305
48,19570,0.0001,2.5715
48,19580,0.0001,2.5014
48,19590,0.0001,2.5372
49,19600,0.0001,2.5747
49,19610,0.0001,2.7446
49,19620,0.0001,2.4525
49,19630,0.0001,2.5296
49,19640,0.0001,2.5417
49,19650,0.0001,2.3494
49,19660,0.0001,2.4316
49,19670,0.0001,2.4402
49,19680,0.0001,2.5428
49,19690,0.0001,2.4534
49,19700,0.0001,2.4815
49,19710,0.0001,2.718
49,19720,0.0001,2.5331
49,19730,0.0001,2.4148
49,19740,0.0001,2.6729
49,19750,0.0001,2.4115
49,19760,0.0001,2.4429
49,19770,0.0001,2.5266
49,19780,0.0001,2.7289
49,19790,0.0001,2.4646
49,19800,0.0001,2.3957
49,19810,0.0001,2.7874
49,19820,0.0001,2.441
49,19830,0.0001,2.5184
49,19840,0.0001,2.5592
49,19850,0.0001,2.3838
49,19860,0.0001,2.6873
49,19870,0.0001,3.026
49,19880,0.0001,2.5259
49,19890,0.0001,2.5211
49,19900,0.0001,2.4968
49,19910,0.0001,2.3633
49,19920,0.0001,2.6641
49,19930,0.0001,2.5253
49,19940,0.0001,2.4046
49,19950,0.0001,2.5098
49,19960,0.0001,2.3187
49,19970,0.0001,2.3185
49,19980,0.0001,2.3976
49,19990,0.0001,2.3683
50,20000,0.0001,2.5658
50,20010,0.0001,2.4279
50,20020,0.0001,2.4277
50,20030,0.0001,2.6969
50,20040,0.0001,2.5638
50,20050,0.0001,2.6575
50,20060,0.0001,2.4759
50,20070,0.0001,2.5227
50,20080,0.0001,2.4372
50,20090,0.0001,2.5539
50,20100,0.0001,2.377
50,20110,0.0001,2.4828
50,20120,0.0001,2.4307
50,20130,0.0001,2.5316
50,20140,0.0001,2.4897
50,20150,0.0001,2.5895
50,20160,0.0001,2.5185
50,20170,0.0001,2.4631
50,20180,0.0001,2.4592
50,20190,0.0001,2.3807
50,20200,0.0001,2.3577
50,20210,0.0001,2.2957
50,20220,0.0001,2.5083
50,20230,0.0001,2.4746
50,20240,0.0001,2.4886
50,20250,0.0001,2.4633
50,20260,0.0001,2.4078
50,20270,0.0001,2.5968
50,20280,0.0001,2.5621
50,20290,0.0001,2.6486
50,20300,0.0001,2.4144
50,20310,0.0001,2.5005
50,20320,0.0001,2.5392
50,20330,0.0001,2.5085
50,20340,0.0001,2.7169
50,20350,0.0001,2.496
50,20360,0.0001,2.4115
50,20370,0.0001,2.5464
50,20380,0.0001,2.4004
50,20390,0.0001,2.4714
51,20400,0.0001,2.542
51,20410,0.0001,2.5388
51,20420,0.0001,2.322
51,20430,0.0001,2.4022
51,20440,0.0001,2.4729
51,20450,0.0001,2.3444
51,20460,0.0001,2.7752
51,20470,0.0001,2.6452
51,20480,0.0001,2.4753
51,20490,0.0001,2.488
51,20500,0.0001,2.4098
51,20510,0.0001,2.4925
51,20520,0.0001,2.8872
51,20530,0.0001,2.7651
51,20540,0.0001,2.5189
51,20550,0.0001,2.3282
51,20560,0.0001,2.638
51,20570,0.0001,2.5295
51,20580,0.0001,2.4374
51,20590,0.0001,2.5645
51,20600,0.0001,2.4427
51,20610,0.0001,2.3871
51,20620,0.0001,2.5652
51,20630,0.0001,2.5496
51,20640,0.0001,2.6933
51,20650,0.0001,2.4329
51,20660,0.0001,2.5151
51,20670,0.0001,2.4539
51,20680,0.0001,2.6419
51,20690,0.0001,2.4502
51,20700,0.0001,2.4483
51,20710,0.0001,2.5623
51,20720,0.0001,2.5344
51,20730,0.0001,2.4146
51,20740,0.0001,2.322
51,20750,0.0001,2.39
51,20760,0.0001,2.39
51,20770,0.0001,2.5989
51,20780,0.0001,2.9498
51,20790,0.0001,2.5966
52,20800,0.0001,2.3708
52,20810,0.0001,2.4858
52,20820,0.0001,2.5694
52,20830,0.0001,2.4914
52,20840,0.0001,2.605
52,20850,0.0001,2.6934
52,20860,0.0001,2.4973
52,20870,0.0001,2.4469
52,20880,0.0001,2.4385
52,20890,0.0001,2.524
52,20900,0.0001,2.4119
52,20910,0.0001,2.4688
52,20920,0.0001,2.773
52,20930,0.0001,2.546
52,20940,0.0001,2.3996
52,20950,0.0001,2.4415
52,20960,0.0001,2.6316
52,20970,0.0001,2.5069
52,20980,0.0001,2.53
52,20990,0.0001,2.3919
52,21000,0.0001,2.6773
52,21010,0.0001,2.5363
52,21020,0.0001,2.4106
52,21030,0.0001,2.3757
52,21040,0.0001,2.3146
52,21050,0.0001,2.4009
52,21060,0.0001,2.664
52,21070,0.0001,2.7102
52,21080,0.0001,2.5213
52,21090,0.0001,2.5754
52,21100,0.0001,2.492
52,21110,0.0001,2.4867
52,21120,0.0001,2.3611
52,21130,0.0001,2.4763
52,21140,0.0001,2.6429
52,21150,0.0001,2.3835
52,21160,0.0001,2.4845
52,21170,0.0001,2.4777
52,21180,0.0001,2.5045
52,21190,0.0001,2.7129
53,21200,0.0001,2.504
53,21210,0.0001,2.4172
53,21220,0.0001,2.6866
53,21230,0.0001,2.4795
53,21240,0.0001,2.4789
53,21250,0.0001,2.4807
53,21260,0.0001,2.6995
53,21270,0.0001,2.721
53,21280,0.0001,2.5103
53,21290,0.0001,2.6008
53,21300,0.0001,2.3392
53,21310,0.0001,2.5032
53,21320,0.0001,2.4769
53,21330,0.0001,2.3091
53,21340,0.0001,2.4981
53,21350,0.0001,2.3644
53,21360,0.0001,2.6659
53,21370,0.0001,2.5241
53,21380,0.0001,2.5956
53,21390,0.0001,2.3799
53,21400,0.0001,2.3937
53,21410,0.0001,2.6566
53,21420,0.0001,2.4306
53,21430,0.0001,2.5423
53,21440,0.0001,2.3498
53,21450,0.0001,2.5857
53,21460,0.0001,2.5217
53,21470,0.0001,2.5131
53,21480,0.0001,2.5476
53,21490,0.0001,2.4071
53,21500,0.0001,2.5201
53,21510,0.0001,2.3603
53,21520,0.0001,2.5413
53,21530,0.0001,2.398
53,21540,0.0001,2.862
53,21550,0.0001,2.4818
53,21560,0.0001,2.4881
53,21570,0.0001,2.4843
53,21580,0.0001,2.4034
53,21590,0.0001,2.3725
54,21600,0.0001,2.6459
54,21610,0.0001,2.3107
54,21620,0.0001,2.5231
54,21630,0.0001,2.3663
54,21640,0.0001,2.7259
54,21650,0.0001,2.5169
54,21660,0.0001,2.6377
54,21670,0.0001,2.4821
54,21680,0.0001,2.6685
54,21690,0.0001,2.7935
54,21700,0.0001,2.5496
54,21710,0.0001,2.4067
54,21720,0.0001,2.4338
54,21730,0.0001,2.4403
54,21740,0.0001,2.6298
54,21750,0.0001,2.751
54,21760,0.0001,2.552
54,21770,0.0001,2.5447
54,21780,0.0001,2.581
54,21790,0.0001,2.5009
54,21800,0.0001,2.4214
54,21810,0.0001,2.4889
54,21820,0.0001,2.7146
54,21830,0.0001,2.4999
54,21840,0.0001,2.5939
54,21850,0.0001,2.3157
54,21860,0.0001,2.5475
54,21870,0.0001,2.4202
54,21880,0.0001,2.5771
54,21890,0.0001,2.6327
54,21900,0.0001,2.3142
54,21910,0.0001,2.3487
54,21920,0.0001,2.4158
54,21930,0.0001,3.0729
54,21940,0.0001,2.7683
54,21950,0.0001,2.5539
54,21960,0.0001,2.7186
54,21970,0.0001,2.6114
54,21980,0.0001,2.4898
54,21990,0.0001,2.3308
55,22000,0.0001,2.5396
55,22010,0.0001,2.427
55,22020,0.0001,2.4405
55,22030,0.0001,2.8151
55,22040,0.0001,2.6552
55,22050,0.0001,2.6724
55,22060,0.0001,2.5821
55,22070,0.0001,2.4963
55,22080,0.0001,2.4292
55,22090,0.0001,2.5287
55,22100,0.0001,2.3631
55,22110,0.0001,2.5584
55,22120,0.0001,2.4305
55,22130,0.0001,2.6429
55,22140,0.0001,2.4583
55,22150,0.0001,2.466
55,22160,0.0001,2.6272
55,22170,0.0001,2.6748
55,22180,0.0001,2.4772
55,22190,0.0001,2.487
55,22200,0.0001,2.4895
55,22210,0.0001,2.3644
55,22220,0.0001,2.5556
55,22230,0.0001,2.4255
55,22240,0.0001,2.416
55,22250,0.0001,2.4883
55,22260,0.0001,2.3634
55,22270,0.0001,2.2442
55,22280,0.0001,2.4103
55,22290,0.0001,2.4863
55,22300,0.0001,2.541
55,22310,0.0001,2.6311
55,22320,0.0001,2.6876
55,22330,0.0001,2.4794
55,22340,0.0001,2.4226
55,22350,0.0001,2.4576
55,22360,0.0001,2.6573
55,22370,0.0001,2.4688
55,22380,0.0001,2.4425
55,22390,0.0001,2.5236
56,22400,0.0001,2.4201
56,22410,0.0001,2.462
56,22420,0.0001,2.284
56,22430,0.0001,2.3759
56,22440,0.0001,2.5676
56,22450,0.0001,2.4826
56,22460,0.0001,2.4738
56,22470,0.0001,2.5965
56,22480,0.0001,2.6143
56,22490,0.0001,2.6447
56,22500,0.0001,2.4776
56,22510,0.0001,2.3682
56,22520,0.0001,2.4416
56,22530,0.0001,2.4705
56,22540,0.0001,2.4729
56,22550,0.0001,2.4989
56,22560,0.0001,2.3131
56,22570,0.0001,2.3756
56,22580,0.0001,2.4412
56,22590,0.0001,2.6962
56,22600,0.0001,2.3669
56,22610,0.0001,2.3608
56,22620,0.0001,2.2877
56,22630,0.0001,2.4534
56,22640,0.0001,2.4567
56,22650,0.0001,2.6424
56,22660,0.0001,2.3585
56,22670,0.0001,2.3974
56,22680,0.0001,2.4036
56,22690,0.0001,2.5761
56,22700,0.0001,2.5933
56,22710,0.0001,2.5788
56,22720,0.0001,2.5824
56,22730,0.0001,2.5355
56,22740,0.0001,2.461
56,22750,0.0001,2.4274
56,22760,0.0001,2.3798
56,22770,0.0001,2.5239
56,22780,0.0001,2.4366
56,22790,0.0001,2.4898
57,22800,0.0001,2.5302
57,22810,0.0001,2.3715
57,22820,0.0001,2.4886
57,22830,0.0001,2.4219
57,22840,0.0001,2.3361
57,22850,0.0001,2.5311
57,22860,0.0001,2.5237
57,22870,0.0001,2.4634
57,22880,0.0001,2.3766
57,22890,0.0001,2.5805
57,22900,0.0001,2.281
57,22910,0.0001,2.4528
57,22920,0.0001,2.4869
57,22930,0.0001,2.4786
57,22940,0.0001,2.4627
57,22950,0.0001,2.4737
57,22960,0.0001,2.3573
57,22970,0.0001,2.3388
57,22980,0.0001,2.2832
57,22990,0.0001,2.4684
57,23000,0.0001,2.7532
57,23010,0.0001,2.4511
57,23020,0.0001,2.6204
57,23030,0.0001,2.6102
57,23040,0.0001,2.5455
57,23050,0.0001,2.415
57,23060,0.0001,2.6041
57,23070,0.0001,2.3835
57,23080,0.0001,2.4305
57,23090,0.0001,2.5043
57,23100,0.0001,2.2891
57,23110,0.0001,2.2943
57,23120,0.0001,2.4712
57,23130,0.0001,2.6334
57,23140,0.0001,2.6717
57,23150,0.0001,2.4728
57,23160,0.0001,2.5458
57,23170,0.0001,2.5009
57,23180,0.0001,2.5352
57,23190,0.0001,2.5418
58,23200,0.0001,2.4962
58,23210,0.0001,2.4584
58,23220,0.0001,2.547
58,23230,0.0001,2.5757
58,23240,0.0001,2.7145
58,23250,0.0001,2.3816
58,23260,0.0001,2.3397
58,23270,0.0001,2.4582
58,23280,0.0001,2.3427
58,23290,0.0001,2.5549
58,23300,0.0001,2.4725
58,23310,0.0001,2.4562
58,23320,0.0001,2.1811
58,23330,0.0001,2.4357
58,23340,0.0001,2.4462
58,23350,0.0001,2.6807
58,23360,0.0001,2.456
58,23370,0.0001,2.7568
58,23380,0.0001,2.4354
58,23390,0.0001,2.6638
58,23400,0.0001,2.5169
58,23410,0.0001,2.4728
58,23420,0.0001,2.381
58,23430,0.0001,2.6524
58,23440,0.0001,2.3998
58,23450,0.0001,2.4876
58,23460,0.0001,2.4831
58,23470,0.0001,2.4488
58,23480,0.0001,2.7177
58,23490,0.0001,2.4162
58,23500,0.0001,2.5559
58,23510,0.0001,2.4047
58,23520,0.0001,2.4328
58,23530,0.0001,2.3999
58,23540,0.0001,2.3504
58,23550,0.0001,2.4405
58,23560,0.0001,2.5982
58,23570,0.0001,2.5367
58,23580,0.0001,2.8007
58,23590,0.0001,2.5246
59,23600,0.0001,2.5905
59,23610,0.0001,2.6707
59,23620,0.0001,2.4801
59,23630,0.0001,2.6213
59,23640,0.0001,2.5205
59,23650,0.0001,2.5044
59,23660,0.0001,2.5268
59,23670,0.0001,2.5122
59,23680,0.0001,2.2743
59,23690,0.0001,2.6559
59,23700,0.0001,2.5495
59,23710,0.0001,2.5523
59,23720,0.0001,2.5821
59,23730,0.0001,2.412
59,23740,0.0001,2.425
59,23750,0.0001,2.2572
59,23760,0.0001,2.4605
59,23770,0.0001,2.5209
59,23780,0.0001,2.3969
59,23790,0.0001,2.181
59,23800,0.0001,2.5781
59,23810,0.0001,2.8887
59,23820,0.0001,2.4935
59,23830,0.0001,2.5163
59,23840,0.0001,2.505
59,23850,0.0001,2.4046
59,23860,0.0001,2.5042
59,23870,0.0001,2.5277
59,23880,0.0001,2.2732
59,23890,0.0001,2.3948
59,23900,0.0001,2.3345
59,23910,0.0001,2.544
59,23920,0.0001,2.4205
59,23930,0.0001,2.4247
59,23940,0.0001,2.4543
59,23950,0.0001,2.3631
59,23960,0.0001,2.5338
59,23970,0.0001,2.4009
59,23980,0.0001,2.5409
59,23990,0.0001,2.3993
60,24000,0.0001,2.5823
60,24010,0.0001,2.5871
60,24020,0.0001,2.6777
60,24030,0.0001,2.381
60,24040,0.0001,2.3038
60,24050,0.0001,2.4272
60,24060,0.0001,2.6811
60,24070,0.0001,2.6139
60,24080,0.0001,2.5913
60,24090,0.0001,2.5083
60,24100,0.0001,2.5652
60,24110,0.0001,2.4054
60,24120,0.0001,2.679
60,24130,0.0001,2.4845
60,24140,0.0001,2.3824
60,24150,0.0001,2.4892
60,24160,0.0001,2.3329
60,24170,0.0001,2.5704
60,24180,0.0001,2.4077
60,24190,0.0001,2.5745
60,24200,0.0001,2.4831
60,24210,0.0001,2.5665
60,24220,0.0001,2.4808
60,24230,0.0001,2.3278
60,24240,0.0001,2.4587
60,24250,0.0001,2.4657
60,24260,0.0001,2.8759
60,24270,0.0001,2.5142
60,24280,0.0001,2.9618
60,24290,0.0001,2.615
60,24300,0.0001,2.5479
60,24310,0.0001,2.476
60,24320,0.0001,2.6197
60,24330,0.0001,2.4841
60,24340,0.0001,2.6025
60,24350,0.0001,2.6377
60,24360,0.0001,2.4318
60,24370,0.0001,2.3743
60,24380,0.0001,2.677
60,24390,0.0001,2.4307
61,24400,0.0001,2.4842
61,24410,0.0001,2.4355
61,24420,0.0001,2.3454
61,24430,0.0001,2.5639
61,24440,0.0001,2.4952
61,24450,0.0001,2.5561
61,24460,0.0001,2.3498
61,24470,0.0001,2.3811
61,24480,0.0001,2.403
61,24490,0.0001,2.5485
61,24500,0.0001,2.431
61,24510,0.0001,2.2924
61,24520,0.0001,2.4743
61,24530,0.0001,2.6599
61,24540,0.0001,2.4575
61,24550,0.0001,2.3962
61,24560,0.0001,2.4911
61,24570,0.0001,2.4997
61,24580,0.0001,2.5689
61,24590,0.0001,2.4608
61,24600,0.0001,2.4117
61,24610,0.0001,2.3472
61,24620,0.0001,2.542
61,24630,0.0001,2.496
61,24640,0.0001,2.3772
61,24650,0.0001,2.4247
61,24660,0.0001,2.5352
61,24670,0.0001,2.3926
61,24680,0.0001,2.3855
61,24690,0.0001,2.3637
61,24700,0.0001,2.3785
61,24710,0.0001,2.2575
61,24720,0.0001,2.4644
61,24730,0.0001,2.5602
61,24740,0.0001,2.4622
61,24750,0.0001,2.4614
61,24760,0.0001,2.3502
61,24770,0.0001,2.5696
61,24780,0.0001,2.7619
61,24790,0.0001,2.572
62,24800,0.0001,2.4542
62,24810,0.0001,2.4123
62,24820,0.0001,2.5356
62,24830,0.0001,2.4498
62,24840,0.0001,2.5148
62,24850,0.0001,2.2052
62,24860,0.0001,2.6125
62,24870,0.0001,2.5588
62,24880,0.0001,2.4164
62,24890,0.0001,2.4303
62,24900,0.0001,2.3745
62,24910,0.0001,2.2798
62,24920,0.0001,2.3502
62,24930,0.0001,2.4041
62,24940,0.0001,2.4652
62,24950,0.0001,2.5416
62,24960,0.0001,2.4515
62,24970,0.0001,2.6827
62,24980,0.0001,2.3772
62,24990,0.0001,2.4158
62,25000,0.0001,2.3481
62,25010,0.0001,2.4088
62,25020,0.0001,2.3232
62,25030,0.0001,2.5408
62,25040,0.0001,2.3876
62,25050,0.0001,2.7515
62,25060,0.0001,2.6621
62,25070,0.0001,2.4272
62,25080,0.0001,2.3764
62,25090,0.0001,2.4098
62,25100,0.0001,2.6478
62,25110,0.0001,2.4865
62,25120,0.0001,2.492
62,25130,0.0001,2.4073
62,25140,0.0001,2.5815
62,25150,0.0001,2.5096
62,25160,0.0001,2.4627
62,25170,0.0001,2.523
62,25180,0.0001,2.4791
62,25190,0.0001,2.4723
63,25200,0.0001,2.4421
63,25210,0.0001,2.4457
63,25220,0.0001,2.5201
63,25230,0.0001,2.4668
63,25240,0.0001,2.4528
63,25250,0.0001,2.3446
63,25260,0.0001,2.4452
63,25270,0.0001,2.325
63,25280,0.0001,2.59
63,25290,0.0001,2.555
63,25300,0.0001,2.5368
63,25310,0.0001,2.4375
63,25320,0.0001,2.606
63,25330,0.0001,2.445
63,25340,0.0001,2.3519
63,25350,0.0001,2.4745
63,25360,0.0001,2.5205
63,25370,0.0001,2.4126
63,25380,0.0001,2.5603
63,25390,0.0001,2.3774
63,25400,0.0001,2.3086
63,25410,0.0001,2.4479
63,25420,0.0001,2.3651
63,25430,0.0001,2.422
63,25440,0.0001,2.3192
63,25450,0.0001,2.3746
63,25460,0.0001,2.5322
63,25470,0.0001,2.5689
63,25480,0.0001,2.5968
63,25490,0.0001,2.3078
63,25500,0.0001,2.4589
63,25510,0.0001,2.3671
63,25520,0.0001,2.6096
63,25530,0.0001,2.3794
63,25540,0.0001,2.4209
63,25550,0.0001,2.3809
63,25560,0.0001,2.5895
63,25570,0.0001,2.4242
63,25580,0.0001,2.3884
63,25590,0.0001,2.433
64,25600,0.0001,2.4558
64,25610,0.0001,2.4025
64,25620,0.0001,2.4302
64,25630,0.0001,2.4626
64,25640,0.0001,2.4515
64,25650,0.0001,2.353
64,25660,0.0001,2.6433
64,25670,0.0001,2.4767
64,25680,0.0001,2.4383
64,25690,0.0001,2.4751
64,25700,0.0001,2.4332
64,25710,0.0001,2.2396
64,25720,0.0001,2.3376
64,25730,0.0001,2.3732
64,25740,0.0001,2.513
64,25750,0.0001,2.4106
64,25760,0.0001,2.3424
64,25770,0.0001,2.4973
64,25780,0.0001,2.4266
64,25790,0.0001,2.422
64,25800,0.0001,2.3044
64,25810,0.0001,2.4831
64,25820,0.0001,2.4158
64,25830,0.0001,2.3657
64,25840,0.0001,2.5446
64,25850,0.0001,2.5093
64,25860,0.0001,2.3755
64,25870,0.0001,2.4454
64,25880,0.0001,2.2539
64,25890,0.0001,2.4523
64,25900,0.0001,2.5062
64,25910,0.0001,2.5399
64,25920,0.0001,2.5124
64,25930,0.0001,2.3841
64,25940,0.0001,2.5474
64,25950,0.0001,2.5296
64,25960,0.0001,2.3662
64,25970,0.0001,2.6887
64,25980,0.0001,2.2598
64,25990,0.0001,2.7841
65,26000,0.0001,2.56
65,26010,0.0001,2.4326
65,26020,0.0001,2.4502
65,26030,0.0001,2.3303
65,26040,0.0001,2.5647
65,26050,0.0001,2.2711
65,26060,0.0001,2.4462
65,26070,0.0001,2.4838
65,26080,0.0001,2.4372
65,26090,0.0001,2.4946
65,26100,0.0001,2.6873
65,26110,0.0001,2.5423
65,26120,0.0001,2.6128
65,26130,0.0001,2.5673
65,26140,0.0001,2.5097
65,26150,0.0001,2.5032
65,26160,0.0001,2.4864
65,26170,0.0001,2.5153
65,26180,0.0001,2.6455
65,26190,0.0001,2.3645
65,26200,0.0001,2.4093
65,26210,0.0001,2.6133
65,26220,0.0001,2.4899
65,26230,0.0001,2.3578
65,26240,0.0001,2.3805
65,26250,0.0001,2.3696
65,26260,0.0001,2.4904
65,26270,0.0001,2.3628
65,26280,0.0001,2.6415
65,26290,0.0001,2.4921
65,26300,0.0001,2.5128
65,26310,0.0001,2.3075
65,26320,0.0001,2.6057
65,26330,0.0001,2.536
65,26340,0.0001,2.452
65,26350,0.0001,2.4989
65,26360,0.0001,2.4261
65,26370,0.0001,2.4065
65,26380,0.0001,2.7474
65,26390,0.0001,2.3292
66,26400,0.0001,2.3224
66,26410,0.0001,2.4324
66,26420,0.0001,2.5137
66,26430,0.0001,2.2414
66,26440,0.0001,2.5702
66,26450,0.0001,2.325
66,26460,0.0001,2.5135
66,26470,0.0001,2.6072
66,26480,0.0001,2.4202
66,26490,0.0001,2.4349
66,26500,0.0001,2.4982
66,26510,0.0001,2.4079
66,26520,0.0001,2.3826
66,26530,0.0001,2.502
66,26540,0.0001,2.5129
66,26550,0.0001,2.536
66,26560,0.0001,2.3444
66,26570,0.0001,2.2417
66,26580,0.0001,2.4026
66,26590,0.0001,2.2474
66,26600,0.0001,2.5207
66,26610,0.0001,2.7158
66,26620,0.0001,2.5332
66,26630,0.0001,2.3291
66,26640,0.0001,2.342
66,26650,0.0001,2.4326
66,26660,0.0001,2.4481
66,26670,0.0001,2.5343
66,26680,0.0001,2.3584
66,26690,0.0001,2.4674
66,26700,0.0001,2.3876
66,26710,0.0001,2.3501
66,26720,0.0001,2.4437
66,26730,0.0001,2.3031
66,26740,0.0001,2.305
66,26750,0.0001,2.5207
66,26760,0.0001,2.3283
66,26770,0.0001,2.6972
66,26780,0.0001,2.5824
66,26790,0.0001,2.5575
67,26800,0.0001,2.4533
67,26810,0.0001,2.492
67,26820,0.0001,2.609
67,26830,0.0001,2.4845
67,26840,0.0001,2.5848
67,26850,0.0001,2.791
67,26860,0.0001,2.3971
67,26870,0.0001,2.4085
67,26880,0.0001,2.5194
67,26890,0.0001,2.4797
67,26900,0.0001,2.6726
67,26910,0.0001,2.3561
67,26920,0.0001,2.4031
67,26930,0.0001,2.2133
67,26940,0.0001,2.4582
67,26950,0.0001,2.4403
67,26960,0.0001,2.2767
67,26970,0.0001,2.5041
67,26980,0.0001,2.3395
67,26990,0.0001,2.4506
67,27000,0.0001,2.4504
67,27010,0.0001,2.4439
67,27020,0.0001,2.3985
67,27030,0.0001,2.3665
67,27040,0.0001,2.5444
67,27050,0.0001,2.2674
67,27060,0.0001,2.3143
67,27070,0.0001,2.4148
67,27080,0.0001,2.3034
67,27090,0.0001,2.4591
67,27100,0.0001,2.3807
67,27110,0.0001,2.571
67,27120,0.0001,2.3601
67,27130,0.0001,2.4421
67,27140,0.0001,2.3291
67,27150,0.0001,2.3452
67,27160,0.0001,2.3976
67,27170,0.0001,2.41
67,27180,0.0001,2.3627
67,27190,0.0001,2.6708
68,27200,0.0001,2.3374
68,27210,0.0001,2.5272
68,27220,0.0001,2.3147
68,27230,0.0001,2.4215
68,27240,0.0001,2.4367
68,27250,0.0001,2.5486
68,27260,0.0001,2.5515
68,27270,0.0001,2.3785
68,27280,0.0001,2.4111
68,27290,0.0001,2.4135
68,27300,0.0001,2.4938
68,27310,0.0001,2.416
68,27320,0.0001,2.3998
68,27330,0.0001,2.2979
68,27340,0.0001,2.3271
68,27350,0.0001,2.2868
68,27360,0.0001,2.5595
68,27370,0.0001,2.7275
68,27380,0.0001,2.485
68,27390,0.0001,2.5312
68,27400,0.0001,2.414
68,27410,0.0001,2.3387
68,27420,0.0001,2.6732
68,27430,0.0001,2.7002
68,27440,0.0001,2.5246
68,27450,0.0001,2.3018
68,27460,0.0001,2.4243
68,27470,0.0001,2.4137
68,27480,0.0001,2.2776
68,27490,0.0001,2.4495
68,27500,0.0001,2.4498
68,27510,0.0001,2.2254
68,27520,0.0001,2.2879
68,27530,0.0001,2.4332
68,27540,0.0001,2.552
68,27550,0.0001,2.4345
68,27560,0.0001,2.4412
68,27570,0.0001,2.4017
68,27580,0.0001,2.3895
68,27590,0.0001,2.5302
69,27600,0.0001,2.3352
69,27610,0.0001,2.3958
69,27620,0.0001,2.412
69,27630,0.0001,2.4334
69,27640,0.0001,2.3614
69,27650,0.0001,2.7264
69,27660,0.0001,2.5296
69,27670,0.0001,2.4416
69,27680,0.0001,2.3905
69,27690,0.0001,2.3792
69,27700,0.0001,2.3359
69,27710,0.0001,2.2164
69,27720,0.0001,2.4459
69,27730,0.0001,2.4529
69,27740,0.0001,2.601
69,27750,0.0001,2.4919
69,27760,0.0001,2.744
69,27770,0.0001,2.2333
69,27780,0.0001,2.4777
69,27790,0.0001,2.411
69,27800,0.0001,2.5161
69,27810,0.0001,2.5218
69,27820,0.0001,2.264
69,27830,0.0001,2.319
69,27840,0.0001,2.2181
69,27850,0.0001,2.5545
69,27860,0.0001,2.4878
69,27870,0.0001,2.3524
69,27880,0.0001,2.3709
69,27890,0.0001,2.5427
69,27900,0.0001,2.3917
69,27910,0.0001,2.3608
69,27920,0.0001,2.5183
69,27930,0.0001,2.2857
69,27940,0.0001,2.419
69,27950,0.0001,2.4896
69,27960,0.0001,2.4811
69,27970,0.0001,2.4821
69,27980,0.0001,2.4607
69,27990,0.0001,2.3059
70,28000,0.0001,2.2073
70,28010,0.0001,2.2721
70,28020,0.0001,2.643
70,28030,0.0001,2.278
70,28040,0.0001,2.3853
70,28050,0.0001,2.4792
70,28060,0.0001,2.508
70,28070,0.0001,2.3672
70,28080,0.0001,2.3238
70,28090,0.0001,2.4963
70,28100,0.0001,2.34
70,28110,0.0001,2.4287
70,28120,0.0001,2.4376
70,28130,0.0001,2.5961
70,28140,0.0001,2.3446
70,28150,0.0001,2.7924
70,28160,0.0001,2.3162
70,28170,0.0001,2.4322
70,28180,0.0001,2.4592
70,28190,0.0001,2.3761
